Molecular Weight,LogP,Number of H-bond Donors,Number of H-bond Acceptors,Topological Polar Surface Area (TPSA),Number of Rotatable Bonds,Molar Refractivity,Number of Aromatic Rings,Molecule Name,winer_index
167.16400000000007,0.9756,2,4,72.55,4,44.36570000000001,1,255720,52.78388073296751
342.2969999999997,-5.397199999999993,8,11,189.52999999999997,12,68.61940000000004,0,441432,52.78388073296751
168.14800000000005,0.7249000000000001,3,4,77.75999999999999,4,41.11140000000002,1,547,52.78388073296751
170.16400000000007,0.12349999999999983,4,4,80.92,6,41.81720000000003,1,91528,52.78388073296751
145.1620000000001,-0.8753999999999982,3,3,101.69999999999999,4,37.546599999999984,0,500,52.78388073296751
146.14200000000008,0.7159999999999999,2,4,74.6,5,33.73959999999999,0,196,52.78388073296751
240.21400000000003,1.8731999999999998,2,4,74.6,2,63.07860000000003,2,6293,52.78388073296751
213.6640000000001,1.8570000000000002,2,3,63.31999999999999,5,55.50020000000002,1,2284,52.78388073296751
172.26800000000017,3.2117000000000013,1,2,37.3,9,50.245800000000024,0,2969,52.78388073296751
386.66399999999925,7.38870000000001,1,1,20.23,11,119.05280000000009,0,5997,52.78388073296751
148.11400000000006,-0.7033000000000003,3,5,94.83000000000001,5,30.512399999999992,0,1081,52.78388073296751
131.17499999999998,0.44439999999999974,2,3,63.31999999999999,6,35.06619999999998,0,791,52.78388073296751
134.08700000000005,-1.0934000000000001,3,5,94.82999999999998,4,25.895399999999995,0,92824,52.78388073296751
122.11999999999995,-2.3072000000000004,4,4,80.92,7,26.18519999999999,0,169019,52.78388073296751
196.1550000000001,-3.493099999999998,6,7,138.45000000000002,10,38.748799999999996,0,10690,52.78388073296751
106.07699999999997,-1.5758,3,4,77.75999999999999,4,20.728399999999997,0,752,52.78388073296751
76.05099999999997,-0.9367000000000001,2,3,57.53,2,14.721599999999999,0,757,52.78388073296751
110.11199999999995,1.0977999999999999,2,2,40.46,2,29.771599999999996,1,785,52.78388073296751
90.07799999999996,-0.5482,2,3,57.53,3,19.3166,0,612,52.78388073296751
129.11499999999998,-0.6504000000000001,2,3,66.39999999999999,1,28.800499999999992,0,7405,52.78388073296751
116.07199999999997,-0.28820000000000007,2,4,74.6,2,24.411599999999996,0,444266,52.78388073296751
504.43799999999976,-7.571399999999988,11,16,268.67999999999995,19,101.27480000000003,0,92817,52.78388073296751
704.6370000000012,2.8300000000000023,10,15,264.12999999999994,18,174.2319999999998,4,6440594,52.78388073296751
144.21400000000014,2.4314999999999998,1,2,37.3,7,41.0118,0,379,52.78388073296751
97.99399999999999,-0.9286000000000001,3,4,77.75999999999999,3,14.2629,0,1004,52.78388073296751
244.24600000000007,2.679400000000001,4,4,80.92,6,68.47120000000002,2,667639,52.78388073296751
160.1690000000001,1.1060999999999999,2,4,74.6,6,38.35659999999999,0,385,52.78388073296751
192.1670000000001,-2.3213999999999997,5,6,118.22,5,39.84,0,6508,52.78388073296751
504.43799999999976,-7.571399999999988,11,16,268.67999999999995,19,101.27480000000003,0,439242,52.78388073296751
174.15200000000007,-1.5162000000000002,4,5,97.99000000000001,4,38.356199999999994,0,8742,52.78388073296751
182.1720000000001,-3.585399999999998,6,6,121.38000000000001,11,38.1988,0,5780,52.78388073296751
118.08799999999997,-0.06420000000000015,2,4,74.6,3,24.505599999999994,0,1110,52.78388073296751
304.2539999999998,1.1863000000000001,5,7,127.45000000000002,6,73.24950000000001,2,439533,52.78388073296751
174.10800000000003,-0.4433000000000003,3,6,111.9,4,35.6074,0,444212,52.78388073296751
828.7700000000015,-2.62089999999999,11,21,330.51000000000005,27,189.27579999999966,2,21637830,52.78388073296751
666.6290000000016,-0.44509999999999694,8,16,251.35999999999996,21,156.64239999999987,2,9831166,52.78388073296751
300.8149999999997,-2.3882599999999954,2,5,75.91,8,70.32420000000002,2,6042,52.78388073296751
356.2389999999999,-0.31389999999999946,6,11,198.88999999999996,8,74.39530000000002,1,71308174,52.78388073296751
180.1560000000001,-3.219799999999999,5,6,110.38000000000001,6,36.007999999999996,0,2723872,52.78388073296751
210.13800000000006,-3.4007999999999985,6,8,155.52,9,39.2988,0,3037582,52.78388073296751
266.3179999999999,4.544600000000004,0,4,44.760000000000005,15,70.18650000000005,0,31357,52.78388073296751
250.29400000000012,2.4857600000000004,2,4,66.75999999999999,6,67.30760000000002,1,40634,52.78388073296751
178.18700000000007,1.6129,1,3,46.53,5,49.75680000000002,1,5280536,52.78388073296751
372.37299999999976,2.716800000000001,2,7,94.45000000000002,8,93.82360000000004,2,44578390,52.78388073296751
194.18600000000006,1.2839999999999998,2,4,66.75999999999999,5,50.821600000000025,1,689075,52.78388073296751
388.4159999999997,3.198800000000002,2,7,86.61000000000001,10,100.23560000000005,2,181681,52.78388073296751
372.4169999999997,4.251420000000004,2,6,85.22000000000001,10,99.44610000000004,2,124213,52.78388073296751
418.4419999999997,3.2074000000000016,2,8,95.84000000000002,12,106.78760000000005,2,100067,52.78388073296751
414.4539999999997,4.822220000000005,1,7,91.28999999999999,11,108.99330000000005,2,131673,52.78388073296751
168.14800000000005,0.7249000000000001,3,4,77.75999999999999,4,41.11140000000002,1,780,52.78388073296751
121.18299999999992,1.1878000000000002,1,1,26.02,3,39.2004,1,1001,52.78388073296751
182.17500000000007,1.0279,2,4,66.75999999999999,5,45.998600000000025,1,1738,52.78388073296751
180.16700000000006,-1.0397,1,5,72.68,2,46.57570000000001,2,2153,52.78388073296751
336.36699999999973,3.096300000000002,0,4,40.800000000000004,4,92.51000000000005,3,2353,52.78388073296751
339.3909999999997,3.860000000000003,0,5,49.81,10,97.19900000000007,3,4680,52.78388073296751
180.16700000000006,-1.0397000000000005,1,5,72.68,2,46.57570000000001,2,5429,52.78388073296751
608.6880000000019,4.171100000000004,1,10,117.78,14,160.68719999999962,3,5770,52.78388073296751
208.2610000000001,1.1618000000000004,0,4,44.120000000000005,5,55.14200000000004,1,5910,52.78388073296751
824.9720000000019,3.5175000000000054,3,12,171.17000000000002,15,220.56829999999934,3,5978,52.78388073296751
275.3519999999996,1.7738999999999996,1,4,44.81,5,78.31570000000005,1,5983,52.78388073296751
609.7430000000019,6.701000000000009,2,7,80.62,9,172.2529999999995,4,6000,52.78388073296751
267.3279999999998,2.8499000000000017,2,3,43.7,3,77.98660000000002,2,6005,52.78388073296751
399.4429999999997,2.8716000000000017,1,6,83.09,10,109.23470000000005,2,6167,52.78388073296751
129.16199999999995,2.2348,0,1,12.89,0,41.74300000000002,2,7047,52.78388073296751
581.6730000000018,1.9908000000000032,3,6,118.20999999999998,7,157.9851999999997,3,8223,52.78388073296751
179.22200000000004,3.3880000000000017,0,1,12.89,0,59.24900000000003,3,9215,52.78388073296751
165.2360000000001,1.3279,2,2,32.26,6,49.92350000000003,1,9294,52.78388073296751
127.2309999999999,1.9285999999999999,1,1,12.03,3,40.5497,0,9985,52.78388073296751
480.6489999999996,4.943400000000005,1,6,52.190000000000005,12,138.06269999999992,2,10219,52.78388073296751
610.5650000000015,-1.1565999999999976,8,15,234.28999999999996,17,140.6988999999999,2,10621,52.78388073296751
164.16400000000004,0.26558000000000004,0,4,55.019999999999996,3,42.95000000000002,1,10666,52.78388073296751
810.9890000000021,3.990900000000005,3,12,154.10000000000002,16,220.4282999999993,3,13342,52.78388073296751
168.19900000000004,2.716100000000001,1,1,28.68,0,53.59970000000002,3,64961,52.78388073296751
464.60599999999965,4.798800000000005,1,6,63.52,11,133.8358,2,65380,52.78388073296751
372.37299999999976,3.503000000000002,0,7,76.36,11,100.68000000000005,3,68077,52.78388073296751
402.3989999999998,3.5116000000000023,0,8,85.59,13,107.23200000000004,3,72344,52.78388073296751
596.5380000000015,-1.4595999999999973,9,15,245.28999999999996,16,135.8117,2,83489,52.78388073296751
294.39799999999957,3.164600000000002,1,3,36.36,4,88.47480000000004,2,90454,52.78388073296751
294.39799999999957,3.164600000000002,1,3,36.36,4,88.47480000000004,2,101744,52.78388073296751
413.4259999999998,2.881800000000002,0,8,75.69,8,105.89450000000005,2,275196,52.78388073296751
288.25499999999977,2.2155000000000014,4,6,107.22000000000001,5,71.85970000000002,2,440735,52.78388073296751
324.4239999999996,3.1732000000000014,1,4,45.59,6,95.02680000000004,2,441074,52.78388073296751
580.5390000000016,-1.1651999999999971,8,14,225.05999999999997,15,134.1469,2,442428,52.78388073296751
303.3579999999996,1.8677,0,5,55.84,5,80.34150000000004,1,446220,52.78388073296751
285.3429999999996,2.997200000000002,0,3,38.77,3,81.17000000000004,1,638024,52.78388073296751
303.3579999999996,0.9180999999999993,1,5,62.300000000000004,6,79.38280000000005,1,3000322,52.78388073296751
324.4239999999996,3.1732000000000014,1,4,45.59,6,95.02680000000004,2,3034034,52.78388073296751
464.37899999999996,0.1943000000000007,8,12,210.50999999999996,12,109.22739999999997,3,5281673,52.78388073296751
254.24100000000004,2.871200000000001,2,4,70.67,3,71.24960000000002,3,5281708,52.78388073296751
578.5230000000015,-1.0982999999999967,8,14,228.96999999999997,15,136.86639999999994,3,5282150,52.78388073296751
299.3699999999996,1.5010999999999999,1,4,41.93,4,82.46380000000003,1,5284371,52.78388073296751
285.3429999999996,1.1980999999999997,2,4,52.93,3,77.57660000000003,1,5288826,52.78388073296751
284.26699999999977,2.879800000000001,2,5,79.9,5,77.80160000000002,3,5317750,52.78388073296751
218.20800000000006,2.0693,1,4,55.76,3,58.374800000000015,1,5370536,52.78388073296751
271.35999999999973,2.8682000000000007,0,3,29.54,4,79.16300000000004,1,12306866,52.78388073296751
594.5660000000016,-0.8621999999999974,7,14,214.05999999999997,16,139.0340999999999,2,16760075,52.78388073296751
424.4519999999999,5.421700000000005,1,5,64.99000000000001,6,118.58830000000002,4,46780424,52.78388073296751
608.5490000000015,-1.0896999999999972,8,15,238.19999999999996,17,143.41839999999993,3,69964214,52.78388073296751
150.17700000000008,1.8262999999999998,2,2,40.46,4,43.672600000000024,1,292101,52.78388073296751
234.2510000000001,2.2657,0,4,52.6,6,62.96100000000003,1,46700759,52.78388073296751
204.3570000000002,4.581100000000004,0,0,0.0,5,66.67300000000004,0,12306048,52.78388073296751
653.1330000000033,14.056999999999972,0,2,26.3,28,202.40199999999916,0,9852570,52.78388073296751
305.2889999999998,2.8808000000000007,0,4,55.84,1,85.31750000000002,3,94577,52.78388073296751
164.2040000000001,2.1292999999999997,1,2,29.46,5,48.559800000000024,1,596375,52.78388073296751
480.86199999999906,11.793899999999987,1,2,37.3,31,151.81979999999987,0,19255,52.78388073296751
206.2410000000001,2.349,0,3,35.53,6,58.20400000000003,1,7136,52.78388073296751
150.17700000000008,1.8262999999999998,2,2,40.46,4,43.672600000000024,1,70775,52.78388073296751
164.2040000000001,2.433900000000001,1,2,29.46,5,49.366800000000026,1,853433,52.78388073296751
178.2310000000001,2.736900000000001,0,2,18.46,6,54.25400000000003,1,637776,52.78388073296751
386.4439999999997,3.3575000000000026,1,6,82.06,11,102.95380000000004,1,10385474,52.78388073296751
356.37399999999974,3.2047000000000017,1,6,66.38000000000001,5,91.58980000000005,2,10247670,52.78388073296751
273.33199999999965,2.756900000000001,1,3,47.56,7,78.58670000000004,1,5320621,52.78388073296751
162.18800000000007,2.1437999999999997,0,2,18.46,2,46.46600000000002,1,5144,52.78388073296751
464.90699999999896,13.119299999999976,0,0,0.0,32,154.4749999999998,0,12411,52.78388073296751
204.3570000000002,4.581100000000004,0,0,0.0,4,66.67300000000004,0,92313,52.78388073296751
170.2960000000002,3.7161000000000026,0,1,17.07,10,53.29100000000004,0,8163,52.78388073296751
204.3570000000002,4.7252000000000045,0,0,0.0,4,66.74300000000004,0,6429376,52.78388073296751
204.3570000000002,4.270900000000004,0,0,0.0,3,64.51300000000005,0,42608158,52.78388073296751
222.3720000000002,3.7759000000000027,1,1,20.23,6,68.15680000000005,0,10398656,52.78388073296751
200.32500000000016,4.541620000000004,0,0,0.0,5,67.02600000000004,1,12302243,52.78388073296751
204.3570000000002,4.7252000000000045,0,0,0.0,4,66.74300000000005,0,5317844,52.78388073296751
204.3570000000002,4.270900000000004,0,0,0.0,5,64.51300000000005,0,442409,52.78388073296751
156.26900000000018,2.7513000000000014,1,1,20.23,9,49.531800000000025,0,8842,52.78388073296751
204.3570000000002,4.581100000000004,0,0,0.0,5,66.67300000000004,0,6427091,52.78388073296751
204.3570000000002,4.7252000000000045,0,0,0.0,4,66.74300000000004,0,94275,52.78388073296751
222.3720000000002,3.942000000000003,1,1,20.23,8,70.24680000000005,0,92138,52.78388073296751
383.5319999999995,5.653700000000005,1,3,47.56,14,115.42870000000008,1,6442405,52.78388073296751
363.6299999999992,7.481700000000009,1,1,43.09,21,116.18440000000008,0,170984165,52.78388073296751
182.26300000000015,2.852100000000001,0,2,26.3,8,54.43800000000004,0,5365910,52.78388073296751
152.23700000000014,2.878000000000001,0,1,17.07,7,48.48600000000003,0,643779,52.78388073296751
196.29000000000016,3.242200000000002,0,2,26.3,9,59.05500000000004,0,1549025,52.78388073296751
113.15999999999993,0.6287,0,1,20.310000000000002,0,31.487999999999985,0,17429,52.78388073296751
280.4149999999995,3.7874000000000025,0,2,6.48,5,89.58600000000006,2,72075,52.78388073296751
311.38099999999963,3.5534000000000026,0,3,38.77,4,90.31000000000006,1,10244953,52.78388073296751
343.46699999999953,4.7816000000000045,0,3,38.77,8,99.73200000000007,1,21580213,52.78388073296751
327.4239999999996,4.093300000000003,1,3,47.56,10,96.96070000000006,1,11012859,52.78388073296751
221.34400000000016,3.3015000000000017,0,1,20.310000000000002,7,68.23600000000005,0,6440616,52.78388073296751
275.25699999999966,-2.7548199999999983,5,8,143.4,10,60.50100000000004,0,6438710,52.78388073296751
329.43999999999954,4.391500000000004,0,3,38.77,8,95.11500000000007,1,21580214,52.78388073296751
271.3159999999997,2.607100000000001,0,3,38.77,3,76.55300000000004,1,636537,52.78388073296751
222.3720000000002,3.465700000000003,1,1,20.23,5,65.99680000000005,0,11996452,52.78388073296751
204.3570000000002,4.4150000000000045,0,0,0.0,4,64.58300000000004,0,6431015,52.78388073296751
154.25300000000016,2.5037000000000003,1,1,20.23,5,47.39580000000002,0,2724161,52.78388073296751
236.3550000000002,2.9565000000000015,1,2,37.3,6,68.56880000000004,0,11031884,52.78388073296751
204.3570000000002,4.7252000000000045,0,0,0.0,7,66.74300000000004,0,13889654,52.78388073296751
152.28100000000018,3.6128000000000027,0,0,0.0,1,48.46300000000003,0,12816526,52.78388073296751
414.7179999999992,8.02480000000001,1,1,20.23,13,128.2168000000001,0,11870467,52.78388073296751
204.3570000000002,4.891300000000005,0,0,0.0,8,68.83300000000004,0,11127403,52.78388073296751
289.37499999999955,2.902100000000001,1,3,49.77,7,82.55080000000004,1,11630663,52.78388073296751
353.4619999999996,4.649500000000004,1,3,47.56,11,106.10070000000007,1,6453083,52.78388073296751
204.3570000000002,4.7252000000000045,0,0,0.0,3,66.74300000000004,0,6429301,52.78388073296751
204.3570000000002,5.0354000000000045,0,0,0.0,4,68.90300000000005,0,5368784,52.78388073296751
319.5329999999993,6.032200000000008,0,1,20.310000000000002,13,100.55500000000006,0,10980124,52.78388073296751
118.17599999999992,1.4054,0,2,18.46,7,32.713999999999984,0,137941,52.78388073296751
152.1930000000001,2.01222,0,2,18.46,5,44.28300000000002,1,96403,52.78388073296751
244.37500000000023,3.742900000000003,2,3,57.53,14,70.10360000000006,0,1563,52.78388073296751
182.26300000000015,2.5233000000000008,0,2,26.3,7,53.168000000000035,0,61451,52.78388073296751
232.41100000000023,5.930800000000006,0,0,0.0,11,77.46700000000007,1,20655,52.78388073296751
225.2480000000001,0.6810999999999992,3,5,95.08,7,59.35920000000002,1,591989,52.78388073296751
204.3570000000002,5.0354000000000045,0,0,0.0,7,68.90300000000005,0,68128,52.78388073296751
327.4239999999996,4.167500000000003,0,3,38.77,7,95.02100000000006,1,14162526,52.78388073296751
204.3570000000002,4.4150000000000045,0,0,0.0,4,64.58300000000004,0,15560279,52.78388073296751
264.409,4.180600000000004,0,2,26.3,6,75.61400000000006,0,9838172,52.78388073296751
204.3570000000002,4.747200000000005,0,0,0.0,6,68.76300000000003,0,6431152,52.78388073296751
152.23700000000014,2.5458000000000007,0,1,17.07,0,44.30600000000002,0,246289,52.78388073296751
138.25400000000005,3.3668000000000022,0,0,0.0,0,43.91600000000002,0,7044,52.78388073296751
204.3570000000002,4.270900000000004,0,0,0.0,5,64.51300000000005,0,25245021,52.78388073296751
152.28100000000018,4.0671000000000035,0,0,0.0,1,50.69300000000003,0,5367581,52.78388073296751
152.23700000000014,2.401700000000001,0,1,17.07,3,44.23600000000002,0,159055,52.78388073296751
339.4349999999996,4.333600000000004,0,3,38.77,6,99.54400000000004,1,6439947,52.78388073296751
275.3479999999996,2.6763000000000003,1,3,47.56,8,77.87370000000004,1,12682184,52.78388073296751
386.4439999999997,3.7962000000000025,0,6,55.38000000000001,10,103.45800000000007,2,7299790,52.78388073296751
150.17700000000008,1.7038,1,2,37.3,3,42.39880000000002,1,107,52.78388073296751
120.15099999999994,1.8892,0,1,17.07,2,36.44650000000001,1,7410,52.78388073296751
158.24100000000016,2.2317,0,2,26.3,8,45.25200000000002,0,11514,52.78388073296751
220.3560000000002,3.7703000000000033,0,1,12.53,4,64.17400000000005,0,107035,52.78388073296751
440.44499999999977,0.24870000000000253,5,10,162.98,15,106.97200000000004,1,71579641,52.78388073296751
164.2040000000001,1.7921999999999998,0,2,26.3,4,46.77900000000003,1,7643,52.78388073296751
287.31499999999966,2.9647000000000006,1,4,56.790000000000006,8,80.49320000000004,2,532276,52.78388073296751
235.37100000000018,3.691600000000003,0,1,20.310000000000002,7,72.85300000000005,0,11118018,52.78388073296751
291.4789999999993,5.252000000000006,0,1,20.310000000000002,11,91.32100000000005,0,11130083,52.78388073296751
251.41400000000021,4.231500000000003,1,1,29.1,13,79.50370000000005,0,6443006,52.78388073296751
307.52199999999925,5.791900000000006,1,1,29.1,17,97.97170000000007,0,6442402,52.78388073296751
411.5079999999996,6.057100000000006,1,2,38.33,15,110.31270000000005,1,20157325,52.78388073296751
123.15499999999993,1.2828199999999996,2,2,46.25,3,37.2562,1,76081,52.78388073296751
223.36000000000018,3.4513000000000016,1,1,29.1,11,70.26970000000004,0,5318516,52.78388073296751
287.3589999999996,2.9166000000000016,0,3,38.77,4,80.45700000000005,1,5320618,52.78388073296751
329.43999999999954,4.012700000000002,1,3,47.56,11,96.24770000000007,1,5372201,52.78388073296751
369.50499999999954,5.337800000000006,0,3,38.77,9,108.87200000000006,1,44453655,52.78388073296751
395.54299999999955,5.894000000000006,0,3,38.77,10,118.01200000000004,1,44454018,52.78388073296751
357.4939999999995,5.097500000000005,1,3,47.56,13,106.28870000000005,1,16041827,52.78388073296751
313.3969999999996,3.472800000000002,0,3,38.77,5,89.59700000000005,1,10086948,52.78388073296751
150.22100000000012,2.6320000000000006,0,1,17.07,3,46.37200000000003,0,381152,52.78388073296751
317.34099999999967,2.0406999999999997,0,5,65.07000000000001,8,85.60900000000005,1,637858,52.78388073296751
341.45099999999957,4.557600000000004,0,3,38.77,7,99.63800000000005,1,9974595,52.78388073296751
265.2679999999998,3.272900000000001,2,3,58.56,3,77.62400000000002,3,3081016,52.78388073296751
150.13300000000004,1.2278,0,3,35.53,1,37.952500000000015,1,8438,52.78388073296751
166.13200000000003,1.1135000000000002,1,4,55.76,1,39.52430000000001,1,7196,52.78388073296751
314.2929999999998,2.1376,1,6,66.38000000000001,3,78.31980000000003,2,101689,52.78388073296751
355.47799999999955,4.8735000000000035,1,3,47.56,12,106.19470000000007,1,5372162,52.78388073296751
354.3579999999998,3.2192000000000016,0,6,55.38000000000001,2,89.49600000000005,2,72307,52.78388073296751
138.12200000000004,1.1209,1,3,38.69,1,34.229800000000004,1,68289,52.78388073296751
206.37300000000022,4.639000000000005,0,0,0.0,1,64.67700000000005,0,609802,52.78388073296751
136.23800000000003,2.6885000000000012,0,0,0.0,3,41.59200000000001,0,55250308,52.78388073296751
534.5580000000011,0.19570000000000154,3,11,165.89,12,126.59840000000007,0,5281311,52.78388073296751
450.879999999999,12.729199999999977,0,0,0.0,31,149.85799999999986,0,11008,52.78388073296751
296.58299999999923,8.438100000000006,0,0,0.0,20,99.0710000000001,0,12403,52.78388073296751
380.74499999999904,10.77869999999999,0,0,0.0,26,126.77300000000012,0,11636,52.78388073296751
506.9879999999989,14.289599999999968,0,0,0.0,35,168.32599999999962,0,12412,52.78388073296751
408.798999999999,11.558899999999985,0,0,0.0,28,136.00700000000003,0,12409,52.78388073296751
394.771999999999,11.168799999999989,0,0,0.0,27,131.39000000000007,0,12408,52.78388073296751
492.96099999999893,13.899499999999971,0,0,0.0,34,163.7089999999997,0,12413,52.78388073296751
448.37999999999994,0.48870000000000063,7,11,190.27999999999997,11,107.56259999999997,3,5280459,52.78388073296751
478.93399999999895,13.509399999999973,0,0,0.0,33,159.09199999999973,0,26519,52.78388073296751
422.825999999999,11.948999999999982,0,0,0.0,29,140.62399999999997,0,12535,52.78388073296751
178.2310000000001,2.1822999999999997,0,2,26.3,5,51.396000000000036,1,31226,52.78388073296751
204.3570000000002,4.7252000000000045,0,0,0.0,4,66.74300000000004,0,5316209,52.78388073296751
98.14499999999994,1.5415999999999999,0,1,17.07,4,30.111999999999988,0,643941,52.78388073296751
144.21400000000014,2.1298000000000004,0,2,26.3,7,40.775000000000006,0,31265,52.78388073296751
132.206,3.0281200000000013,0,0,0.0,3,45.88700000000003,1,70759,52.78388073296751
158.24100000000016,2.5199000000000007,0,2,26.3,8,45.39200000000002,0,8091,52.78388073296751
142.19800000000012,1.9058,0,2,26.3,6,40.681000000000004,0,5352557,52.78388073296751
134.08700000000005,-1.0934000000000001,3,5,94.82999999999998,4,25.895399999999995,0,222656,52.78388073296751
146.14500000000004,1.7929999999999995,0,2,30.21,0,42.484000000000016,2,323,52.78388073296751
150.08600000000004,-2.1225999999999994,4,6,115.06,5,27.285199999999996,0,875,52.78388073296751
436.41299999999984,-0.20239999999999952,7,10,177.14,14,104.9251,2,6072,52.78388073296751
168.14800000000005,0.19879999999999998,0,4,52.6,4,40.198000000000015,0,68262,52.78388073296751
293.3899999999996,3.1096000000000017,2,1,39.9,4,88.65350000000005,3,134716643,52.78388073296751
212.20100000000008,1.4106,1,5,64.99000000000001,7,53.057300000000026,1,8357,52.78388073296751
352.4339999999996,3.1788000000000016,1,4,54.56,3,98.55970000000003,2,441975,52.78388073296751
324.4239999999996,1.7626999999999993,1,4,43.78,4,90.73480000000005,1,21724884,52.78388073296751
520.6260000000002,3.445000000000003,1,8,80.7,12,141.02929999999986,2,42621393,52.78388073296751
326.43999999999954,1.5544999999999998,2,4,46.940000000000005,5,91.73460000000006,1,6100671,52.78388073296751
354.4499999999996,2.647100000000001,2,4,65.56,3,98.66050000000004,2,120716,52.78388073296751
382.4599999999997,3.187400000000001,1,5,63.790000000000006,5,105.11170000000003,2,251575,52.78388073296751
326.43999999999954,1.5544999999999998,2,4,46.940000000000005,5,91.73460000000006,1,6325415,52.78388073296751
354.4499999999996,2.647100000000001,2,4,65.56,3,98.66050000000004,2,6452110,52.78388073296751
412.4859999999997,3.1960000000000015,1,6,73.02000000000001,7,111.66370000000003,2,161345,52.78388073296751
414.50199999999967,2.2805999999999997,2,6,84.01999999999998,7,111.39250000000006,2,73532,52.78388073296751
312.41299999999956,1.5301999999999993,3,4,55.730000000000004,4,86.95430000000005,1,24893138,52.78388073296751
350.41799999999967,2.252,0,5,58.970000000000006,4,95.41400000000004,1,453213,52.78388073296751
354.4499999999996,2.647100000000001,2,4,65.56,3,98.66050000000004,2,643606,52.78388073296751
634.7260000000019,4.570700000000005,1,10,117.78,15,170.3976999999995,3,5280954,52.78388073296751
412.4859999999997,3.1960000000000015,1,6,73.02000000000001,7,111.66370000000003,2,67228,52.78388073296751
326.43999999999954,1.5544999999999998,2,4,46.940000000000005,5,91.73460000000006,1,15559808,52.78388073296751
310.3969999999996,2.729600000000001,3,3,59.49,4,89.34230000000004,2,12314884,52.78388073296751
388.36899999999974,-1.7764999999999973,4,10,151.98000000000002,12,87.68220000000001,0,161276,52.78388073296751
530.5740000000009,0.3929000000000018,6,10,162.73000000000002,12,134.3646,2,161336,52.78388073296751
352.4339999999996,3.1788000000000016,1,4,54.56,3,98.55970000000003,2,72340,52.78388073296751
308.42499999999956,2.1562,1,3,26.71,3,90.57080000000005,1,6436266,52.78388073296751
311.38099999999963,2.4245,0,4,30.93,5,87.00200000000005,1,5324289,52.78388073296751
350.41799999999967,3.289100000000002,1,4,62.400000000000006,5,99.47670000000004,2,5384527,52.78388073296751
334.41899999999964,2.9947000000000017,0,4,41.9,3,95.02200000000003,1,5281974,52.78388073296751
354.4499999999996,1.7712999999999997,1,5,53.010000000000005,6,97.28680000000006,1,600121,52.78388073296751
428.7009999999993,7.20380000000001,1,2,37.3,13,128.60680000000008,0,160608,52.78388073296751
498.7479999999994,7.80440000000001,1,4,63.6,10,142.22879999999995,0,161616,52.78388073296751
304.4269999999994,2.466300000000001,4,5,97.99000000000001,18,82.13920000000005,0,222178,52.78388073296751
272.4759999999998,6.451700000000006,0,0,0.0,5,89.73400000000005,0,5280437,52.78388073296751
272.4759999999998,6.617800000000006,0,0,0.0,6,91.82400000000005,0,6430770,52.78388073296751
320.2529999999998,1.1428999999999998,3,8,134.27,6,75.79990000000001,2,5487248,52.78388073296751
310.52199999999925,6.888700000000008,1,2,37.3,18,96.32180000000008,0,5282768,52.78388073296751
312.4939999999993,5.167700000000006,1,3,46.53,18,92.85780000000007,0,5354133,52.78388073296751
298.5109999999992,6.420900000000007,0,2,26.3,18,91.56200000000008,0,8201,52.78388073296751
298.4669999999993,5.079300000000005,2,3,57.53,17,88.47760000000007,0,643684,52.78388073296751
272.4759999999998,6.141500000000007,0,0,0.0,5,87.57400000000005,0,443469,52.78388073296751
152.23700000000014,2.2576,0,1,17.07,4,44.16600000000002,0,261491,52.78388073296751
272.4759999999998,5.665200000000006,0,0,0.0,4,83.32400000000007,0,521405,52.78388073296751
933.4500000000036,15.009499999999965,3,9,139.59,56,274.3233999999991,0,11764524,52.78388073296751
382.7169999999991,9.360999999999999,1,1,20.23,26,123.56780000000012,0,68171,52.78388073296751
354.6629999999991,8.580800000000004,1,1,20.23,24,114.3338000000001,0,10472,52.78388073296751
494.93299999999897,12.481799999999978,1,1,20.23,34,160.50379999999976,0,185639,52.78388073296751
404.67899999999923,9.072099999999997,2,2,40.46,23,126.87260000000008,1,155461,52.78388073296751
376.62499999999926,8.291900000000004,2,2,40.46,21,117.63860000000008,1,161858,52.78388073296751
324.59299999999917,8.007200000000008,0,1,17.07,21,104.07800000000009,0,3017068,52.78388073296751
466.878999999999,11.701599999999983,1,1,20.23,32,151.26979999999986,0,96117,52.78388073296751
398.6749999999993,7.842900000000009,0,1,17.07,11,122.6000000000001,0,14537343,52.78388073296751
414.6739999999993,7.101800000000009,0,2,34.14,11,123.01400000000008,0,76380930,52.78388073296751
396.6589999999993,7.330800000000009,1,1,20.23,11,123.48180000000009,0,444679,52.78388073296751
380.7009999999991,9.567599999999999,0,1,17.07,25,122.54600000000012,0,3084462,52.78388073296751
396.69999999999914,9.453300000000002,1,2,37.3,25,124.11780000000012,0,10469,52.78388073296751
426.72899999999925,8.024800000000008,1,1,20.23,10,130.64980000000008,0,12305182,52.78388073296751
298.5109999999992,6.722600000000007,1,2,37.3,18,91.79880000000009,0,12591,52.78388073296751
408.7549999999991,10.347799999999992,0,1,17.07,27,131.7800000000001,0,3084376,52.78388073296751
352.64699999999914,8.787400000000003,0,1,17.07,23,113.3120000000001,0,557529,52.78388073296751
508.91599999999903,12.574099999999982,1,2,37.3,33,161.05379999999974,0,94485,52.78388073296751
436.80899999999906,11.12799999999999,0,1,17.07,29,141.01399999999995,0,3084375,52.78388073296751
